UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type
2448,L49627,L,-0.35243703985130526,-0.8799590021118496,-0.7294715051501508,0.8740679723067134,-0.36057584381884134,No Failure
2449,L49628,L,-0.3024410062236841,-0.7451572309007539,-0.5509749131520348,0.252104761975864,-0.32915448145390375,No Failure
2450,L49629,L,-0.35243703985130526,-0.8125581165062826,1.3009272288284186,-1.4833732281408603,-0.29773311908896616,No Failure
2451,L49630,L,-0.40243307347895485,-0.8799590021118496,-0.2609179511550963,-0.21938347811365091,-0.26631175672402857,No Failure
2452,L49631,L,-0.40243307347895485,-0.8799590021118496,0.6204089718356014,-0.9516949999548118,-0.23489039435909095,No Failure
2453,M17312,M,-0.452429107106576,-0.9473598877173782,4.407883533295625,-2.546729684512957,-0.20346903199415334,No Failure
2454,L49633,L,-0.5024251407342256,-0.9473598877173782,0.6092529348357192,-0.9216000059065448,-0.15633698844674693,No Failure
2455,L49634,L,-0.5024251407342256,-0.9473598877173782,0.6371430273354248,-0.8313150237617443,-0.12491562608180934,No Failure
2456,L49635,L,-0.5024251407342256,-0.9473598877173782,2.2715024478181745,-1.7742915039407734,-0.09349426371687174,No Failure
2457,L49636,L,-0.452429107106576,-0.9473598877173782,0.09049721434119458,-0.33976345430671806,-0.062072901351934134,No Failure
2458,L49637,L,-0.5024251407342256,-0.9473598877173782,0.6817671753349538,-0.7811567003479657,-0.03065153898699653,No Failure
2459,L49638,L,-0.5024251407342256,-0.9473598877173782,-0.5844430241516816,0.5931813611895553,0.0007698233779410749,No Failure
2460,L49639,L,-0.5024251407342256,-0.9473598877173782,-1.3486315586436157,1.4258095298582731,0.03219118574287868,No Failure
2461,L49640,L,-0.5024251407342256,-0.9473598877173782,-0.4059464321535655,0.6433396846033335,0.06361254810781627,No Failure
2462,M17321,M,-0.5524211743618752,-0.9473598877173782,-0.12146748865656816,-0.018750184458538297,0.09503391047275388,No Failure
2463,L49642,L,-0.5524211743618752,-1.0147607733229451,1.133586673830185,-0.5504284126445864,0.1421659540201603,No Failure
2464,L49643,L,-0.5524211743618752,-1.0147607733229451,0.2299476768397227,-0.08897183723782728,0.1735873163850979,No Failure
2465,M17324,M,-0.5524211743618752,-1.0147607733229451,-0.02664117415756904,0.2922314207068864,0.2050086787500355,No Failure
2466,L49645,L,-0.5524211743618752,-0.9473598877173782,-0.32227615465444864,0.07153479768626296,0.2521407222974419,No Failure
2467,L49646,L,-0.5024251407342256,-0.9473598877173782,-0.6123331166513871,-0.22941514279640599,0.2835620846623795,No Failure
2468,M17327,M,-0.5524211743618752,-0.9473598877173782,0.19647956584007595,-0.6507450594721428,0.3149834470273171,No Failure
2469,M17328,M,-0.5524211743618752,-0.9473598877173782,-0.08242135915698029,0.04143980363799563,0.36211549057472353,No Failure
2470,L49649,L,-0.5024251407342256,-0.8799590021118496,-0.1772476736559794,-0.24947847216191754,0.4092475341221299,No Failure
2471,L49650,L,-0.5524211743618752,-1.0147607733229451,-0.4003684136536244,0.4728013849964882,0.44066889648706753,No Failure
2472,L49651,L,-0.5524211743618752,-1.0821616589285121,-1.326319484643851,1.1148279246928485,0.4720902588520051,No Failure
2473,L49652,L,-0.5524211743618752,-1.0147607733229451,-0.6123331166513871,1.5160945120030738,0.5035116212169427,No Failure
2474,M17333,M,-0.5524211743618752,-1.0147607733229451,0.09049721434119458,-0.23944680747916175,0.5349329835818804,No Failure
2475,L49654,L,-0.5524211743618752,-1.0147607733229451,-0.1995597476557439,0.06150313300350718,0.5820650271292868,No Failure
2476,L49655,L,-0.5524211743618752,-1.0147607733229451,-0.44499256165315343,0.312294750072398,0.6134863894942243,No Failure
2477,H31890,H,-0.5524211743618752,-1.0821616589285121,-0.5007727466525647,0.24207309729310825,0.6449077518591619,No Failure
2478,L49657,L,-0.5524211743618752,-1.0147607733229451,-0.8466098936489144,1.736791135023697,0.723461157771506,No Failure
2479,M17338,M,-0.5524211743618752,-1.0147607733229451,-0.4617266171529768,1.0044796131825364,0.7548825201364435,No Failure
2480,L49659,L,-0.5024251407342256,-1.0147607733229451,0.3638201208383097,-0.530365083279075,0.8020145636838499,No Failure
2481,L49660,L,-0.5024251407342256,-0.9473598877173782,1.088962525830656,-0.7610933709824549,0.8334359260487876,No Failure
2482,L49661,L,-0.5024251407342256,-0.9473598877173782,-0.8968120601483845,0.7837829901619122,0.8648572884137251,No Failure
2483,L49662,L,-0.5524211743618752,-0.8799590021118496,-0.19398172915580278,0.18188310919657433,0.8962786507786628,No Failure
2484,M17343,M,-0.5524211743618752,-0.8799590021118496,-0.7629396161497976,0.9844162838170248,0.9277000131436004,No Failure
2485,H31898,H,-0.6024172079894964,-0.9473598877173782,-0.08242135915698029,-0.22941514279640599,0.9748320566910068,No Failure
2486,L49665,L,-0.6024172079894964,-0.9473598877173782,0.30246191733895733,-0.45011176581703016,1.0533854626033508,No Failure
2487,M17346,M,-0.5524211743618752,-0.8799590021118496,1.3009272288284186,-1.16235995829268,1.0848068249682883,No Failure
2488,H31901,H,-0.5524211743618752,-0.9473598877173782,0.4698024723371911,-0.9015366765410335,1.1319388685156948,No Failure
2489,L49668,L,-0.5524211743618752,-0.8799590021118496,-1.0195284671470892,1.074701265961826,1.2104922744280389,No Failure
2490,H31903,H,-0.5524211743618752,-0.8799590021118496,-0.2162938031555673,0.1618197798310635,1.2419136367929764,No Failure
2491,H31904,H,-0.452429107106576,-0.8125581165062826,0.15185541784054696,0.663403013968845,1.3204670427053204,No Failure
2492,L49671,L,-0.452429107106576,-0.7451572309007539,-0.5230848206523292,0.3423897441206646,1.3990204486176645,No Failure
2493,H31906,H,-0.5024251407342256,-0.8125581165062826,-0.87449998614862,1.857171111216765,1.430441810982602,No Failure
2494,M17353,M,-0.5024251407342256,-0.8125581165062826,-0.6736913201507395,0.5731180318240445,1.508995216894946,No Failure
2495,L49674,L,-0.452429107106576,-0.8125581165062826,-1.1701349666454997,1.3656195417617392,1.5561272604423524,Overstrain Failure
2496,M17355,M,-0.452429107106576,-0.8125581165062826,-0.2664959696550374,0.10162979173452956,1.58754862280729,No Failure
2497,M17356,M,-0.40243307347895485,-0.7451572309007539,0.19090154734013484,-0.2595101368446733,1.6346806663546964,No Failure
2498,M17357,M,-0.40243307347895485,-0.7451572309007539,-0.09915541465680366,0.23204143261035248,1.6818127099021027,No Failure
2499,L49678,L,-0.452429107106576,-0.7451572309007539,-0.4003684136536244,0.723593002065379,1.7289447534495093,No Failure
2500,M17359,M,-0.452429107106576,-0.7451572309007539,-1.192447040645264,0.8439729782584461,1.7603661158144468,No Failure
2501,L49680,L,-0.452429107106576,-0.7451572309007539,0.43633436133754433,-0.7711250356652106,1.8074981593618533,No Failure
2502,M17361,M,-0.452429107106576,-0.7451572309007539,-0.3501662471541543,0.2721680913413756,1.8389195217267909,No Failure
2503,L49682,L,-0.40243307347895485,-0.677756345295187,-0.13262352565645041,0.8941313016722243,1.8860515652741972,Overstrain Failure
2504,L49683,L,-0.40243307347895485,-0.677756345295187,-0.7294715051501508,0.723593002065379,-1.6959837443286896,No Failure
2505,L49684,L,-0.40243307347895485,-0.61035545968962,-0.3947903951536833,0.5630863671412888,-1.6645623819637518,No Failure
2506,L49685,L,-0.40243307347895485,-0.61035545968962,-0.8466098936489144,0.8740679723067134,-1.6331410195988143,No Failure
2507,M17366,M,-0.40243307347895485,-0.61035545968962,-0.1995597476557439,-0.530365083279075,-1.6017196572338768,No Failure
2508,H31921,H,-0.40243307347895485,-0.61035545968962,-0.7183154681502685,0.7135613373826232,-1.5545876136864702,No Failure
2509,L49688,L,-0.5024251407342256,-0.7451572309007539,0.42517832433766206,-0.9416633352720559,-1.4760342077741262,No Failure
2510,L49689,L,-0.5024251407342256,-0.7451572309007539,-0.15493559965621492,-0.40998510708600777,-1.4446128454091887,No Failure
2511,L49690,L,-0.452429107106576,-0.677756345295187,-0.7462055606499741,1.3856828711272502,-1.4131914830442511,No Failure
2512,M17371,M,-0.5024251407342256,-0.7451572309007539,-0.07126532215709803,0.11166145641728534,-1.3817701206793134,No Failure
2513,L49692,L,-0.5524211743618752,-0.8125581165062826,-0.04895324815733354,-0.16922515469987276,-1.334638077131907,No Failure
2514,L49693,L,-0.5024251407342256,-0.8799590021118496,0.24668173233954607,-0.7510617062996991,-1.3032167147669695,No Failure
2515,L49694,L,-0.5524211743618752,-0.9473598877173782,2.957598723310933,-2.1354314325199764,-1.2717953524020318,No Failure
2516,L49695,L,-0.6024172079894964,-1.0147607733229451,-0.2720739881549785,-0.5002700892308083,-1.2403739900370943,No Failure
2517,L49696,L,-0.6024172079894964,-1.0147607733229451,1.100118562830538,-1.1021699701961463,-1.2089526276721567,No Failure
2518,L49697,L,-0.6024172079894964,-1.0147607733229451,-0.8019857456493854,0.4427063909482209,-1.177531265307219,No Failure
2519,M17378,M,-0.5524211743618752,-0.9473598877173782,-0.6346451906511517,0.964352954451514,-1.1461099029422814,No Failure
2520,L49699,L,-0.6024172079894964,-0.9473598877173782,0.51442662033672,-0.7610933709824549,-1.0989778593948751,No Failure
2521,L49700,L,-0.6024172079894964,-0.9473598877173782,-0.021063155657627917,0.12169312110004112,-1.0675564970299374,No Failure
2522,L49701,L,-0.6024172079894964,-0.9473598877173782,0.2522597508394872,-0.5604600773273423,-1.0361351346649998,No Failure
2523,M17382,M,-0.6024172079894964,-0.8799590021118496,0.023560992341901083,-0.17925681938262783,-1.0047137723000623,No Failure
2524,L49703,L,-0.6024172079894964,-0.8799590021118496,0.5367386943364846,-0.48020675986529676,-0.9575817287526558,No Failure
2525,M17384,M,-0.6024172079894964,-0.8799590021118496,-0.5175068021523881,0.5530547024585329,-0.9261603663877183,No Failure
2526,M17385,M,-0.6024172079894964,-0.9473598877173782,0.330352009838663,-0.49023842454805255,-0.8790283228403118,No Failure
2527,L49706,L,-0.6024172079894964,-0.9473598877173782,-0.21071578465562615,-0.5002700892308083,-0.8318962792929054,No Failure
2528,L49707,L,-0.6024172079894964,-1.0147607733229451,-0.49519472815262355,1.0847329306445812,-0.8004749169279678,No Failure
2529,L49708,L,-0.6024172079894964,-0.9473598877173782,1.0666504518308915,-1.4131515753615709,-0.7690535545630302,No Failure
2530,M17389,M,-0.6024172079894964,-0.9473598877173782,0.17974551034025257,-0.6306817301066312,-0.7376321921980926,No Failure
2531,L49710,L,-0.5524211743618752,-0.8799590021118496,-0.562130950151917,1.1750179127893825,-0.6905001486506862,No Failure
2532,M17391,M,-0.6024172079894964,-1.0147607733229451,-0.16051361815615603,-0.12909849596884967,-0.6590787862857486,No Failure
2533,L49712,L,-0.5524211743618752,-0.8799590021118496,-0.8354538566490322,0.492864714361999,-0.6119467427383422,No Failure
2534,L49713,L,-0.6024172079894964,-0.8799590021118496,-0.2720739881549785,-0.640713394789387,-0.5805253803734046,No Failure
2535,L49714,L,-0.5524211743618752,-0.8799590021118496,1.0610724333309502,-1.3429299225822813,-0.549104018008467,No Failure
2536,L49715,L,-0.5024251407342256,-0.8125581165062826,-0.2441838956552729,-0.159193490017117,-0.5176826556435293,No Failure
2537,L49716,L,-0.5524211743618752,-0.8125581165062826,-1.4378798546426736,1.3957145358100058,-0.48626129327859174,No Failure
2538,H31951,H,-0.5524211743618752,-0.8799590021118496,-1.0362625226469127,0.8138779842101795,-0.45483993091365416,No Failure
2539,L49718,L,-0.452429107106576,-0.8125581165062826,-0.6123331166513871,1.014511277865292,-0.37628652500131016,No Failure
2540,L49719,L,-0.452429107106576,-0.8125581165062826,-0.7015814126504452,0.21197810324484165,-0.34486516263637257,No Failure
2541,L49720,L,-0.452429107106576,-0.8125581165062826,-0.20513776615568505,-0.16922515469987276,-0.313443800271435,No Failure
2542,H31955,H,-0.452429107106576,-0.8125581165062826,0.07934117734131232,-0.7410300416169433,-0.28202243790649734,No Failure
2543,H31956,H,-0.40243307347895485,-0.7451572309007539,0.9662461188319512,-1.3629932519477927,-0.20346903199415334,No Failure
2544,L49723,L,-0.35243703985130526,-0.677756345295187,1.3790194878275945,-1.653911527747706,-0.12491562608180934,No Failure
2545,L49724,L,-0.40243307347895485,-0.677756345295187,2.29939254031788,-1.8645764860855742,-0.09349426371687174,No Failure
2546,M17405,M,-0.40243307347895485,-0.677756345295187,0.012404955342018832,-0.3698584483549854,-0.062072901351934134,No Failure
2547,L49726,L,-0.40243307347895485,-0.61035545968962,0.36939813933825083,-0.570491742010098,-0.014940857804527726,No Failure
2548,L49727,L,-0.40243307347895485,-0.61035545968962,0.21879163983984046,-0.1892884840653836,0.016480504560409875,No Failure
2549,M17408,M,-0.35243703985130526,-0.5429545740840913,-0.5509749131520348,-0.24947847216191754,0.04790186692534748,No Failure
2550,L49729,L,-0.3024410062236841,-0.5429545740840913,-0.2776520066549197,0.23204143261035248,0.09503391047275388,No Failure
2551,L49730,L,-0.3024410062236841,-0.47555368847852436,-0.963748282147678,0.8439729782584461,0.12645527283769148,No Failure
2552,L49731,L,-0.35243703985130526,-0.5429545740840913,0.012404955342018832,-0.27957346621018414,0.1578766352026291,No Failure
2553,H31966,H,-0.35243703985130526,-0.61035545968962,0.0737631588413712,0.07153479768626296,0.18929799756756668,No Failure
2554,L49733,L,-0.35243703985130526,-0.61035545968962,-0.36690030265397766,0.03140813895523986,0.2678514034799107,No Failure
2555,L49734,L,-0.35243703985130526,-0.61035545968962,-0.04337522965739242,-0.20935181343089515,0.2992727658448483,No Failure
2556,L49735,L,-0.35243703985130526,-0.5429545740840913,-0.15493559965621492,-0.27957346621018414,0.3306941282097859,No Failure
2557,M17416,M,-0.35243703985130526,-0.61035545968962,-0.5007727466525647,0.793814654844668,0.36211549057472353,No Failure
2558,M17417,M,-0.3024410062236841,-0.61035545968962,-0.5509749131520348,1.0044796131825364,0.4092475341221299,No Failure
2559,M17418,M,-0.40243307347895485,-0.677756345295187,1.9089312453220013,-1.6137848690166836,0.4563795776695363,No Failure
2560,L49739,L,-0.35243703985130526,-0.677756345295187,-0.5119287836524469,1.0446062719135587,0.5035116212169427,Random Failures
2561,M17420,M,-0.3024410062236841,-0.61035545968962,-1.186869022145323,2.208279375113212,0.5349329835818804,No Failure
2562,L49741,L,-0.3024410062236841,-0.5429545740840913,0.3805541763381331,-0.8313150237617443,0.5820650271292868,No Failure
2563,L49742,L,-0.35243703985130526,-0.61035545968962,0.06818514034143008,-0.08897183723782728,0.6134863894942243,No Failure
2564,L49743,L,-0.35243703985130526,-0.61035545968962,-0.2386058771553318,-0.27957346621018414,0.6449077518591619,No Failure
2565,L49744,L,-0.35243703985130526,-0.61035545968962,-0.25533993265515514,-0.1993201487481394,0.6763291142240996,No Failure
2566,L49745,L,-0.3024410062236841,-0.61035545968962,-1.3095854291440279,1.0546379365963146,0.7077504765890371,No Failure
2567,M17426,M,-0.35243703985130526,-0.677756345295187,-0.6625352831508573,0.1618197798310635,0.7391718389539748,No Failure
2568,L49747,L,-0.3024410062236841,-0.61035545968962,1.267459117828772,-1.5435632162373938,0.7863038825013812,No Failure
2569,L49748,L,-0.20244893896838492,-0.5429545740840913,-0.49519472815262355,0.312294750072398,0.8177252448663187,No Failure
2570,H31983,H,-0.2524449725960345,-0.5429545740840913,1.8587290788225312,-1.7441965098925065,0.8491466072312563,No Failure
2571,L49750,L,-0.20244893896838492,-0.5429545740840913,0.9718241373318923,-1.352961587265037,0.9277000131436004,No Failure
2572,M17431,M,-0.2524449725960345,-0.5429545740840913,-0.23302785865539066,0.0915981270517738,0.9591213755085379,No Failure
2573,M17432,M,-0.3024410062236841,-0.61035545968962,-1.0418405411468539,0.4728013849964882,1.0062534190559445,No Failure
2574,L49753,L,-0.2524449725960345,-0.5429545740840913,-0.22187182165550842,0.15178811514830773,1.0533854626033508,No Failure
2575,L49754,L,-0.2524449725960345,-0.47555368847852436,2.416530928816644,-2.075241444423442,1.0848068249682883,No Failure
2576,L49755,L,-0.2524449725960345,-0.47555368847852436,-0.651379246150975,0.9242262957204916,1.116228187333226,No Failure
2577,L49756,L,-0.2524449725960345,-0.47555368847852436,-0.08799937765692141,0.15178811514830773,1.1476495496981636,No Failure
2578,L49757,L,-0.2524449725960345,-0.4081528028729957,0.13512136234072358,0.15178811514830773,1.179070912063101,No Failure
2579,L49758,L,-0.3024410062236841,-0.47555368847852436,-0.8242978196491499,0.663403013968845,1.2104922744280389,No Failure
2580,L49759,L,-0.35243703985130526,-0.61035545968962,1.4292216543270646,-1.5335315515546384,1.2419136367929764,No Failure
2581,L49760,L,-0.35243703985130526,-0.61035545968962,-1.3709436326433802,1.375651206444495,1.273334999157914,No Failure
2582,L49761,L,-0.40243307347895485,-0.61035545968962,-1.0808866706464417,2.077867734237389,1.3047563615228517,Overstrain Failure
2583,L49762,L,-0.40243307347895485,-0.677756345295187,0.42517832433766206,-0.6306817301066312,1.3361777238877892,No Failure
2584,L49763,L,-0.40243307347895485,-0.7451572309007539,-1.097620726146265,1.0847329306445812,1.3675990862527267,No Failure
2585,L49764,L,-0.452429107106576,-0.8125581165062826,-0.20513776615568505,0.6734346786516008,1.3990204486176645,No Failure
2586,M17445,M,-0.5024251407342256,-0.8799590021118496,0.4530684168373677,-0.46014343049978595,1.430441810982602,No Failure
2587,L49766,L,-0.5024251407342256,-0.8799590021118496,-0.009907118657745668,0.28219975602413067,1.4775738545300083,No Failure
2588,L49767,L,-0.5024251407342256,-0.8799590021118496,3.956064034800394,-2.3260330614923332,1.508995216894946,No Failure
2589,L49768,L,-0.5024251407342256,-0.8799590021118496,0.9327780078323045,-1.1422966289271685,1.5404165792598836,No Failure
2590,L49769,L,-0.5024251407342256,-0.8799590021118496,3.9672200718002766,-2.3460963908578445,1.5718379416248212,No Failure
2591,L49770,L,-0.5024251407342256,-0.8799590021118496,-0.7964077271494443,0.8640363076239577,-1.6959837443286896,No Failure
2592,L49771,L,-0.5524211743618752,-0.9473598877173782,-0.09357739615686254,0.6433396846033335,-1.6645623819637518,No Failure
2593,L49772,L,-0.5524211743618752,-0.9473598877173782,0.0012489183421365824,0.5430230377757772,-1.6331410195988143,No Failure
2594,H32007,H,-0.5524211743618752,-1.0147607733229451,-0.690425375650563,1.4057462004927617,-1.6017196572338768,No Failure
2595,L49774,L,-0.6024172079894964,-1.0147607733229451,-0.5175068021523881,-0.29963679557569567,-1.5231662513215327,No Failure
2596,M17455,M,-0.6024172079894964,-0.9473598877173782,-0.29438606215474306,0.11166145641728534,-1.491744888956595,No Failure
2597,L49776,L,-0.5024251407342256,-0.8799590021118496,-0.6290671721512106,-0.13913016065160544,-1.4446128454091887,No Failure
2598,L49777,L,-0.5024251407342256,-0.8799590021118496,-0.5007727466525647,-0.10903516660333884,-1.4131914830442511,No Failure
2599,L49778,L,-0.452429107106576,-0.8125581165062826,-1.2203371331449697,2.760020932664772,-1.3817701206793134,Power Failure
2600,M17459,M,-0.40243307347895485,-0.7451572309007539,-0.5119287836524469,-0.03881351382404913,-1.3503487583143758,No Failure
2601,L49780,L,-0.35243703985130526,-0.677756345295187,-0.651379246150975,0.7336246667481341,-1.3032167147669695,No Failure
2602,L49781,L,-0.35243703985130526,-0.61035545968962,-0.7796736716496209,1.2151445715204048,-1.2717953524020318,No Failure
2603,L49782,L,-0.3024410062236841,-0.5429545740840913,-0.6234891536512694,0.15178811514830773,-1.2403739900370943,No Failure
2604,M17463,M,-0.35243703985130526,-0.5429545740840913,-1.142244874145794,0.6333080199205777,-1.2089526276721567,No Failure
2605,M17464,M,-0.35243703985130526,-0.61035545968962,-0.8577659306487967,0.5630863671412888,-1.1618205841247502,No Failure
2606,L49785,L,-0.3024410062236841,-0.5429545740840913,0.0737631588413712,-0.2595101368446733,-1.114688540577344,No Failure
2607,H32020,H,-0.3024410062236841,-0.47555368847852436,-0.02664117415756904,-0.24947847216191754,-1.0832671782124061,No Failure
2608,L49787,L,-0.3024410062236841,-0.47555368847852436,-0.5063507651525058,0.8640363076239577,-1.0047137723000623,No Failure
2609,L49788,L,-0.2524449725960345,-0.47555368847852436,-0.7238934866502097,0.4728013849964882,-0.9732924099351247,No Failure
2610,L49789,L,-0.3024410062236841,-0.5429545740840913,0.4586464353373088,-0.5504284126445864,-0.941871047570187,No Failure
2611,H32024,H,-0.3024410062236841,-0.61035545968962,0.04587306634166558,0.0915981270517738,-0.9104496852052494,No Failure
2612,L49791,L,-0.3024410062236841,-0.61035545968962,2.3328606513175267,-1.7943548333062846,-0.8318962792929054,No Failure
2613,L49792,L,-0.3024410062236841,-0.61035545968962,4.921061235290209,-2.5868563432439795,-0.8004749169279678,No Failure
2614,M17473,M,-0.35243703985130526,-0.61035545968962,0.17974551034025257,-0.16922515469987276,-0.7690535545630302,No Failure
2615,L49794,L,-0.35243703985130526,-0.61035545968962,0.5311606758365435,-0.31970012494120725,-0.7219215110156237,No Failure
2616,L49795,L,-0.35243703985130526,-0.677756345295187,-0.12704550715650928,-0.12909849596884967,-0.6905001486506862,No Failure
2617,L49796,L,-0.3024410062236841,-0.61035545968962,-1.8506532236383169,2.6597042858372157,-0.6590787862857486,No Failure
2618,L49797,L,-0.3024410062236841,-0.61035545968962,0.731969341834424,-0.40998510708600777,-0.627657423920811,No Failure
2619,M17478,M,-0.3024410062236841,-0.61035545968962,-0.43383652465327116,0.8640363076239577,-0.5962360615558734,No Failure
2620,L49799,L,-0.3024410062236841,-0.5429545740840913,0.16858947334037033,0.08156646236901802,-0.549104018008467,No Failure
2621,L49800,L,-0.3024410062236841,-0.5429545740840913,0.0960752328411357,-0.43004843645151863,-0.5176826556435293,No Failure
2622,M17481,M,-0.2524449725960345,-0.47555368847852436,-0.18282569215592054,0.15178811514830773,-0.48626129327859174,No Failure
2623,M17482,M,-0.20244893896838492,-0.4081528028729957,0.5757848238360724,-0.9717583293203229,-0.4391292497311854,No Failure
2624,M17483,M,-0.20244893896838492,-0.4081528028729957,-1.4267238176427914,2.2183110397959678,-0.391997206183779,No Failure
2625,H32038,H,-0.15245290534076375,-0.3407519172674287,-0.9135461156482079,0.6834663433343559,-0.34486516263637257,No Failure
2626,L49805,L,-0.15245290534076375,-0.4081528028729957,-0.7796736716496209,-0.008718519775782523,-0.26631175672402857,No Failure
2627,L49806,L,-0.15245290534076375,-0.4081528028729957,0.6204089718356014,-1.021916652734101,-0.23489039435909095,No Failure
2628,M17487,M,-0.10245687171311416,-0.27335103166186175,-1.0753086521465005,1.3254928830307169,-0.20346903199415334,No Failure
2629,H32042,H,-0.05246083808549298,-0.27335103166186175,-0.7183154681502685,1.1248595893756042,-0.15633698844674693,No Failure
2630,L49809,L,-0.002464804457843392,-0.20595014605633308,0.2634157878393695,-0.21938347811365091,-0.07778358253440293,No Failure
2631,L49810,L,-0.002464804457843392,-0.1385492604507661,-0.9302801711480313,-0.03881351382404913,-0.046362220169465326,No Failure
2632,H32045,H,-0.002464804457843392,-0.20595014605633308,-0.05453126665727467,0.24207309729310825,-0.014940857804527726,No Failure
2633,M17492,M,-0.002464804457843392,-0.20595014605633308,0.6315650088354837,-1.1422966289271685,0.06361254810781627,No Failure
2634,L49813,L,0.0475312291698062,-0.1385492604507661,-0.03779721115745129,-0.018750184458538297,0.11074459165522269,No Failure
2635,L49814,L,-0.002464804457843392,-0.20595014605633308,0.08491919584125346,-0.8012200297134773,0.1421659540201603,No Failure
2636,H32049,H,-0.05246083808549298,-0.27335103166186175,-0.42825850615333005,1.1047962600100927,0.1735873163850979,No Failure
2637,L49816,L,-0.05246083808549298,-0.27335103166186175,-1.588486354141084,2.1380577223339223,0.2521407222974419,No Failure
2638,L49817,L,-0.05246083808549298,-0.27335103166186175,-1.365365614143439,0.9743846191342698,0.2835620846623795,No Failure
2639,L49818,L,-0.10245687171311416,-0.3407519172674287,1.1168526183303615,-1.2526449404374806,0.3149834470273171,No Failure
2640,M17499,M,-0.10245687171311416,-0.4081528028729957,-0.7071594311503863,0.7837829901619122,0.3464048093922547,No Failure
2641,M17500,M,-0.05246083808549298,-0.3407519172674287,-0.9302801711480313,1.6264428235133859,0.3935368529396611,No Failure
2642,H32055,H,-0.10245687171311416,-0.3407519172674287,-0.6625352831508573,0.6734346786516008,0.44066889648706753,No Failure
2643,L49822,L,-0.10245687171311416,-0.3407519172674287,0.017982973841959956,0.03140813895523986,0.5192223023994115,No Failure
2644,M17503,M,-0.10245687171311416,-0.4081528028729957,-0.7685176346497387,0.8138779842101795,0.5506436647643491,No Failure
2645,L49824,L,-0.10245687171311416,-0.4081528028729957,-0.16051361815615603,0.252104761975864,0.5977757083117555,No Failure
2646,H32059,H,-0.05246083808549298,-0.3407519172674287,0.04587306634166558,-0.14916182533436123,0.6291970706766932,No Failure
2647,M17506,M,-0.10245687171311416,-0.3407519172674287,-0.4784606726528002,0.3223264147551537,0.7077504765890371,No Failure
2648,L49827,L,-0.10245687171311416,-0.4081528028729957,-0.7294715051501508,0.5630863671412888,0.7548825201364435,No Failure
2649,L49828,L,-0.10245687171311416,-0.4081528028729957,-0.5732869871517993,1.1649862481066267,0.7863038825013812,No Failure
2650,M17509,M,-0.05246083808549298,-0.3407519172674287,0.24110371383960497,-0.17925681938262783,0.8177252448663187,No Failure
2651,L49830,L,-0.05246083808549298,-0.27335103166186175,-1.4434578731426149,1.9374244286788098,0.8648572884137251,No Failure
2652,L49831,L,-0.05246083808549298,-0.3407519172674287,2.617339594814524,-1.9648931329131307,0.8962786507786628,No Failure
2653,L49832,L,-0.05246083808549298,-0.3407519172674287,1.3009272288284186,-1.653911527747706,0.9277000131436004,No Failure
2654,L49833,L,-0.05246083808549298,-0.3407519172674287,1.3399733583280065,-1.3930882459960594,0.9591213755085379,No Failure
2655,L49834,L,-0.05246083808549298,-0.3407519172674287,0.1574334363404881,-0.45011176581703016,0.9905427378734756,No Failure
2656,M17515,M,-0.10245687171311416,-0.4081528028729957,1.183788840329655,-1.3028032638512588,1.0219641002384132,No Failure
2657,L49836,L,-0.05246083808549298,-0.3407519172674287,-1.058574596646677,1.1348912540583593,1.0690961437858195,No Failure
2658,M17517,M,-0.002464804457843392,-0.3407519172674287,-0.6346451906511517,0.08156646236901802,1.1005175061507573,No Failure
2659,L49838,L,-0.002464804457843392,-0.4081528028729957,-0.8019857456493854,0.45273805563097663,1.1476495496981636,No Failure
2660,H32073,H,-0.10245687171311416,-0.47555368847852436,0.3136179543388396,-0.7911883650307214,1.179070912063101,No Failure
2661,L49840,L,-0.10245687171311416,-0.47555368847852436,-1.3820996696432624,1.6465061528788967,1.2576243179754452,No Failure
2662,M17521,M,-0.05246083808549298,-0.4081528028729957,-0.16609163665609716,0.28219975602413067,1.2890456803403827,No Failure
2663,M17522,M,-0.05246083808549298,-0.4081528028729957,-0.31112011765456643,-0.1892884840653836,1.3361777238877892,No Failure
2664,L49843,L,-0.05246083808549298,-0.47555368847852436,0.4530684168373677,-0.8915050118582778,1.3833097674351955,No Failure
2665,M17524,M,-0.05246083808549298,-0.4081528028729957,-0.2888080436548019,0.2220097679275974,1.4147311298001333,No Failure
2666,L49845,L,-0.10245687171311416,-0.4081528028729957,4.000688182799923,-2.416318043637134,1.4618631733475396,No Failure
2667,H32080,H,-0.15245290534076375,-0.5429545740840913,0.8491077303331875,-1.2325816110719694,1.4932845357124773,No Failure
2668,M17527,M,-0.10245687171311416,-0.47555368847852436,0.6929232123348361,-0.48020675986529676,1.5718379416248212,No Failure
2669,M17528,M,-0.10245687171311416,-0.47555368847852436,0.5646287868361902,-0.8915050118582778,1.6189699851722277,No Failure
2670,H32083,H,-0.15245290534076375,-0.47555368847852436,-0.24976191415521404,-0.21938347811365091,1.666102028719634,No Failure
2671,L49850,L,-0.10245687171311416,-0.4081528028729957,-0.4003684136536244,0.6232763552378227,1.744655434631978,No Failure
